,Job_Title,Salary,Company_Name,Location,Category,Subcategory,Skills,Links
832,Data Entry Operator,51000.0,Randstad,Adelaide SA 5000,Administration & Office Support,Data Entry,"['ENTRY OPERATOR', 'MICROSOFT OFFICE', 'MICROSOFT WORD', 'TELEPHONE', 'TYPING']",https://www.careerone.com.au/jobview/data-entry-operator/349bf76b-a443-4f16-a67b-342a05c0aafc
833,Graduate Civil/Structural Engineers - Asset Data Collection,70000.0,Randstad,Adelaide CBD SA,Engineering,Management & Supervisory (Engineering),"['COMMUNICATION', 'DATA COLLECTION', 'MANAGEMENT', 'SURVEYING']",https://www.careerone.com.au/jobview/graduate-civilstructural-engineers-asset-data-collection/1de45ec6-a195-4ccf-8489-060a83a8c7ce
834,Senior Big Data Engineer/ Solutions Lead,146500.0,Profusion Group,Sydney NSW 2000,Information Technology (IT),Software Engineering,"['AWS', 'CODING', 'DATA MANAGEMENT', 'DATA WAREHOUSING', 'ETL', 'Hive', 'JAVA', 'LINUX', 'MS SQL SERVER', 'OPERATIONS', 'SQL', 'UNIX']",https://www.careerone.com.au/jobview/senior-big-data-engineer-solutions-lead/04b5aeb3-48ff-4a5c-8303-62b393ec28fb
835,Senior Network Engineer - Data Centre,100000.0,Finite IT,Sydney NSW,Information Technology (IT),Networks & Systems Administration,"['CISCO', 'COMMUNICATION', 'DHCP', 'DNS', 'DOCUMENTATION', 'FINANCIAL SERVICES', 'FINANCIALS']",https://www.careerone.com.au/jobview/senior-network-engineer-data-centre/0a281eca-a00e-4826-a2b5-98ffb4743b87
836,Senior Data/Business Analyst (Retail distribution),104500.0,PIA IT Recruiting & Consulting,Melbourne CBD VIC,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'ERP', 'MICROSOFT DYNAMICS', 'SAP', 'TRANSLATING']",https://www.careerone.com.au/jobview/senior-databusiness-analyst-retail-distribution/1051fffe-74ad-4549-9d0b-81ba609b0d3d
837,senior information and data management officer in Brisbane CBD,100000.0,Randstad,Brisbane CBD QLD,"Science, Technology & Environment",Mathematical & Statistical Research,"['DATA MANAGEMENT', 'ESRI', 'SAMPLING']",https://www.careerone.com.au/jobview/senior-information-and-data-management-officer-in-brisbane-cbd/995b537b-3912-4fd3-994f-22a85b2dbf9c
838,CRM Data Administrator - Salesforce,73000.0,Page Personnel Office Support,Macquarie Park NSW 2113,Information Technology (IT),Database Development & Admin,"['COMMUNICATION', 'CRM', 'DATA MANAGEMENT', 'SALESFORCE', 'SELF-STARTER', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/crm-data-administrator-salesforce/6b8925ba-a99a-4f73-9404-ce29921869be
839,Asset Data Collection,84000.0,Randstad,Adelaide CBD SA,Construction,"Foreperson, Site & Construction Supervisor","['COMMUNICATION', 'DATA COLLECTION', 'MANAGEMENT', 'SURVEYING']",https://www.careerone.com.au/jobview/asset-data-collection/9157a0f7-4f3d-4d53-9a6e-b6d30d489209
840,"Data Entry and Entry Level Clerk Reqd, $30/HR",53000.0,Melwest Group,Sydney CBD NSW,Administration & Office Support,Data Entry,"['ENTRY LEVEL', 'OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/data-entry-and-entry-level-clerk-reqd-30hr/5f7c9946-0c99-43b9-9271-16a0b03cf0da
841,"Data Entry and Office Clerk Needed, $30/HOUR",46500.0,Melwest Group,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['OFFICE ASSISTANT', 'OFFICE CLERK', 'SELF-STARTER']",https://www.careerone.com.au/jobview/data-entry-and-office-clerk-needed-30hour/94970984-96ca-42f1-bb65-6b6ceeb6d55f
842,"Office and Data Entry Clerk Wanted, $28/HOUR",51000.0,Melwest Group,Melbourne VIC,Administration & Office Support,Data Entry,"['OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/office-and-data-entry-clerk-wanted-28hour/bc8fe75a-51b6-43cd-8057-f51c50e04198
843,Data Scientist - Customer Analytics,100000.0,Morgan McKinley,Sydney NSW 2000,Information Technology (IT),Team Leader,"['DATA SCIENCE', 'JAVA', 'MACHINE LEARNING', 'MANAGEMENT', 'OBJECT ORIENTED', 'UNSTRUCTURED DATA', 'WORKFLOW']",https://www.careerone.com.au/jobview/data-scientist-customer-analytics/b5f87143-935f-420d-8754-b06717a7d234
844,"Office and Data Entry Administrator, $30/HOUR",48000.0,Melwest Group,Hobart TAS,Administration & Office Support,Administration Assistants,"['OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/office-and-data-entry-administrator-30hour/d6673eb0-02c2-468d-b779-6378177feef7
845,"General Data Entry and Admin Clerk, $30/HOUR",41500.0,Melwest Group,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,"['OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/general-data-entry-and-admin-clerk-30hour/cdc913cd-07e7-4138-a730-a6fc754406ec
846,"Administrative and Data Entry Workers, $30/HR",51000.0,Melwest Group,Adelaide CBD SA,Administration & Office Support,Administration Assistants,"['OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/administrative-and-data-entry-workers-30hr/a3c950a9-2501-45ce-835c-5d56fb2b1095
847,Head of Data Strategy | Ad-Tech | Brisbane HQ,129500.0,Rubix Solutions,Brisbane CBD QLD,Information Technology (IT),Consultant,"['DATA MANIPULATION', 'REAL TIME', 'TRANSLATING']",https://www.careerone.com.au/jobview/head-of-data-strategy-ad-tech-brisbane-hq/eecf76e3-324f-43d4-babb-1dcc417d6674
848,Data Scientist - Machine Learning,100000.0,Morgan McKinley,Sydney NSW 2000,Information Technology (IT),Other (Information Technology (IT)),"['COMMUNICATION', 'DATA SCIENCE', 'MACHINE LEARNING', 'SQL']",https://www.careerone.com.au/jobview/data-scientist-machine-learning/dedd8ca7-96e6-47f5-8c80-1af26c1e3809
849,Senior Data/Business Analyst (Retail distribution),192000.0,PIA Recruit,Bayside Melbourne VIC,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'ERP', 'MICROSOFT DYNAMICS', 'SAP', 'TRANSLATING']",https://www.careerone.com.au/jobview/senior-databusiness-analyst-retail-distribution/feee2412-313f-445a-b132-0264a78761b9
850,Data Engineer,100000.0,Flight Centre,QLD,Information Technology (IT),Software Engineering,"['APACHE HADOOP HDFS', 'APACHE HADOOP MAPREDUCE', 'APACHE SPARK', 'DATA ANALYTICS', 'DATA MANAGEMENT', 'DATA MINING', 'DATA SCIENCE', 'DATA SOURCES', 'DATASETS', 'DEEP LEARNING', 'JIRA', 'KAFKA', 'MACHINE LEARNING', 'MICROSOFT SSRS', 'MS SQL SERVER', 'NOSQL', 'REAL TIME', 'SCRIPTING', 'SQL', 'STATISTICAL ANALYSIS']",https://www.careerone.com.au/jobview/data-engineer/2816687e-e3f3-4fcc-8f6c-12409306025b
851,Data Scientist (R&D),102000.0,Verify Consulting,Brisbane CBD QLD,"Science, Technology & Environment",Mathematical & Statistical Research,"['DATA SCIENCE', 'HIGH PERFORMANCE COMPUTING', 'MACHINE LEARNING', 'MARKETING ANALYSIS', 'MATLAB', 'REFERENCE DATA']",https://www.careerone.com.au/jobview/data-scientist-rd/0a1cde52-0fe3-43b8-aa13-cab284defa59
852,Data Entry Work at Home,27500.0,USASJB,Morwell VIC 3840,Administration & Office Support,Data Entry,"['CLERICAL', 'RECEPTIONIST', 'SECRETARY', 'SELF MOTIVATED']",https://www.careerone.com.au/jobview/data-entry-work-at-home/1a5f2c25-df49-4972-abd8-0f4437357431
853,Data Analyst,98000.0,Xecutive Recruitment,Brisbane CBD QLD,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'DATA QUALITY', 'MARKETING ANALYSIS', 'OPERATIONS', 'SQL']",https://www.careerone.com.au/jobview/data-analyst/99398bca-a838-4d1c-ae02-d46806340c83
854,"Data Entry and Office Clerk, $30.00/HOUR)",49000.0,Jobperks Ltd,Sydney CBD NSW,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'ENTRY LEVEL', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE CLERK', 'OFFICE MANAGER', 'OFFICE ORGANIZATION', 'OFFICE SUPPLIES', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-office-clerk-3000hour/2a70cd58-ffe6-4cb1-b3e3-2d94ec4bc6d2
855,"Weekend Data Entry and Admin Clerk, $30/HR",49000.0,Jobperks Ltd,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,"['CLERK', 'COMMUNICATION', 'CRM', 'CUSTOMER SERVICE', 'DATA ENTRY', 'DATABASE', 'DATABASE MANAGEMENT', 'ENTRY LEVEL', 'EXCELLENT WRITING', 'HR', 'INVENTORY', 'MANAGEMENT', 'MARKETING ANALYSIS', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE MANAGER', 'OFFICE ORGANIZATION', 'OFFICE SUPPLIES', 'QUALITY CONTROL', 'SELF-STARTER']",https://www.careerone.com.au/jobview/weekend-data-entry-and-admin-clerk-30hr/09cf390e-449c-45b2-b849-87c5ea46f54d
856,"Weekend Admin and Data Entry Clerk, $30/HR",49000.0,Youthskills,Sydney CBD NSW,Administration & Office Support,Data Entry,"['ADMINISTRATIVE SUPPORT', 'CLERICAL', 'COMMUNICATION', 'MICROSOFT OFFICE', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'ORDER PROCESSING', 'RECORDS MANAGEMENT']",https://www.careerone.com.au/jobview/weekend-admin-and-data-entry-clerk-30hr/1c45de12-9a65-40b2-ad5c-018612511371
857,"Data Entry and Administrative Clerk, $30/HOUR",49000.0,Jobperks Ltd,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'ENTRY LEVEL', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE MANAGER', 'OFFICE ORGANIZATION', 'OFFICE SUPPLIES', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-administrative-clerk-30hour/24b76038-65e2-46cd-b83a-8a597bebae33
858,"Office Admin and Data Entry Clerk, $30/HR",49000.0,Youthskills,Melbourne VIC,Administration & Office Support,Data Entry,"['ADMINISTRATIVE SUPPORT', 'CLERICAL', 'COMMUNICATION', 'MICROSOFT OFFICE', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'ORDER PROCESSING', 'RECORDS MANAGEMENT']",https://www.careerone.com.au/jobview/office-admin-and-data-entry-clerk-30hr/4f6a93af-e72f-44fd-82d3-d91dcfde9a3e
859,"Wanted Admin and Data Entry Clerks, $30/PH",46500.0,Hire Network,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/wanted-admin-and-data-entry-clerks-30ph/712bf845-c130-4dff-a184-d074af28dd5e
860,"Data Entry and Office Clerks Wanted, $25 Hour",53000.0,Hire Network,Sydney CBD NSW,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/data-entry-and-office-clerks-wanted-25-hour/864f5cda-0956-4a6f-87ad-253f7616e40d
861,"Administrative and Data Entry Clerks, $30 Hourly",42500.0,Hire Network,Adelaide CBD SA,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/administrative-and-data-entry-clerks-30-hourly/4a551fc1-d8da-4873-b1e5-c0fe12aa24f3
862,"Office Assistant and Data Entry Clerk, $30/HOUR",49000.0,Jobperks Ltd,Adelaide CBD SA,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'ENTRY LEVEL', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE ASSISTANT', 'OFFICE MANAGER', 'OFFICE ORGANIZATION', 'OFFICE SUPPLIES', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/office-assistant-and-data-entry-clerk-30hour/bde3e7d9-786d-4a87-851a-c75f1877f34b
863,"Urgent Data Entry and Admin Clerks, $30 Hour",43500.0,Hire Network,Melbourne VIC,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/urgent-data-entry-and-admin-clerks-30-hour/ce3ec8f1-3708-422e-81ae-7376d6398323
864,"Data Entry and Office All-Rounders, $30/HOUR",49000.0,Youthskills,Adelaide CBD SA,Administration & Office Support,Data Entry,"['ADMINISTRATIVE SUPPORT', 'CLERICAL', 'COMMUNICATION', 'MICROSOFT OFFICE', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'ORDER PROCESSING', 'RECORDS MANAGEMENT']",https://www.careerone.com.au/jobview/data-entry-and-office-all-rounders-30hour/cd893174-d1a4-4669-a96c-dbd0aa704697
865,"Administrative and Data Entry Clerk, $30/HR",49000.0,Youthskills,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['ADMINISTRATIVE SUPPORT', 'CLERICAL', 'COMMUNICATION', 'MICROSOFT OFFICE', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'ORDER PROCESSING', 'RECORDS MANAGEMENT']",https://www.careerone.com.au/jobview/administrative-and-data-entry-clerk-30hr/dc35d3c6-8dd0-4b58-b87b-82ab4fef2779
866,Business Intelligence Consultants / Data Warehouse Developer,135000.0,Zone IT Solutions,South Melbourne VIC 3205,Information Technology (IT),Developers/Programmers,"['BUSINESS INTELLIGENCE', 'DATA WAREHOUSING', 'DATAWAREHOUSE', 'ERP', 'HADOOP', 'SYSTEM INTEGRATION', 'TELECOM']",https://www.careerone.com.au/jobview/business-intelligence-consultants-data-warehouse-developer/b4acb992-3e5f-45fa-9aca-d77088b4a5cf
867,Data Management Consultant,100500.0,Grant Thorton,Melbourne VIC,Executive Management & Consulting,Analyst (Executive Management & Consulting),"['BEST PRACTICES', 'CHANGE MANAGEMENT', 'MANAGEMENT', 'SALESFORCE']",https://www.careerone.com.au/jobview/data-management-consultant/f8ed6ac6-0838-4eaf-9ebd-236f94ff838e
868,Technical Principal (Data),175000.0,Contino,South Melbourne VIC 3205,Information Technology (IT),IT Management & Senior Leadership,"['AMAZON KINESIS', 'AUTHENTICATION', 'AWS', 'BUSINESS INTELLIGENCE', 'DATA ANALYTICS', 'DATA ARCHITECTURE', 'DATA GOVERNANCE', 'DATA MIGRATION', 'DATA QUALITY', 'DATA SCIENCE', 'DATA TRANSFORMATION', 'DATA VALIDATION', 'DEEP LEARNING', 'EMR', 'ETL', 'HADOOP', 'MACHINE LEARNING', 'MANAGEMENT', 'MASTER DATA MANAGEMENT', 'NATURAL LANGUAGE PROCESSING', 'NOSQL', 'REAL TIME', 'RELATIONAL DATABASE', 'SCRIPTING', 'STRUCTURED SOFTWARE', 'TAXONOMY', 'WORKFLOW MANAGEMENT']",https://www.careerone.com.au/jobview/technical-principal-data/24da3d52-840c-402d-bc95-d21b19f58a33
869,Data Engineer,85000.0,Catch.com.au,Bentleigh East VIC 3165,Information Technology (IT),Software Engineering,"['AWS', 'BUSINESS INTELLIGENCE', 'DATA CLEANSING', 'DATA QUALITY', 'DATA VALIDATION', 'DATA WAREHOUSE ETL', 'ECOMMERCE', 'EMR', 'MICROSTRATEGY', 'QLIKVIEW', 'REAL TIME', 'SQL', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/data-engineer/305b9d01-982b-4c4e-b6ac-9693af851677
870,Data Quality Lead,125000.0,Marsh & Mclennan,Melbourne VIC,Information Technology (IT),Business/Systems Analysts (IT),"['ARTICULATE', 'DATA QUALITY', 'DEPLOYMENT', 'SQL', 'TRADING']",https://www.careerone.com.au/jobview/data-quality-lead/be1bf0bc-cb81-42c6-a7dc-cb1d7c1354f8
871,Data Modeller,112500.0,Worley,Melbourne VIC,Information Technology (IT),Business/Systems Analysts (IT),"['ARCHITECTURE', 'DATA ANALYST', 'ETL']",https://www.careerone.com.au/jobview/data-modeller/fbc8e1eb-bea4-4c3f-8440-b0aa9b1bf31a
872,Big Data Engineer - Cloud - Melbourne or Sydney,100000.0,Capgemini Australia,Melbourne VIC,Information Technology (IT),Software Engineering,"['ANALYTICS PLATFORM', 'APACHE', 'ARTICULATE', 'AWS', 'COMMUNICATION', 'DATA ANALYST', 'DATA MANAGEMENT', 'DATA MAPPING', 'DATA QUALITY', 'DATA SOURCES', 'DEPLOYMENT', 'DOCKER', 'JAVA', 'OPERATIONS', 'PACKAGING', 'REAL TIME']",https://www.careerone.com.au/jobview/big-data-engineer-cloud-melbourne-or-sydney/052e861c-8af6-4d60-bd56-1ee2bb1bf43d
873,Data Engineer,100500.0,Job Search,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['AWS', 'COMMUNICATION', 'DATASETS', 'DEPLOYMENT', 'HADOOP HIVE', 'JAVA', 'KAFKA', 'LINUX', 'NODE.JS', 'OPEN SOURCE', 'SQL', 'STRUCTURED SOFTWARE']",https://www.careerone.com.au/jobview/data-engineer/a117fffe-1d59-4aa8-b83c-77d3d1674637
874,Systems Engineer- Big Data and Hadoop Administration,92500.0,Commonwealth Bank,Sydney NSW 2000,Information Technology (IT),Networks & Systems Administration,"['COMMUNICATION', 'DOCKER', 'HADOOP', 'Hive', 'JENKINS', 'JIRA', 'LINUX', 'MAP REDUCE', 'SCRIPTING', 'SHELL SCRIPTING', 'STAKEHOLDER ENGAGEMENT', 'SYSTEMS ENGINEER', 'SYSTEMS ENGINEERING', 'TEAM CITY']",https://www.careerone.com.au/jobview/systems-engineer-big-data-and-hadoop-administration/a12e68f9-be22-4148-9a65-f7015aec0463
875,Data Engineer,100500.0,Kasna,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['AWS', 'COMMUNICATION', 'DATASETS', 'DEPLOYMENT', 'HADOOP HIVE', 'IPHONE', 'JAVA', 'KAFKA', 'LINUX', 'NODE.JS', 'OPEN SOURCE', 'SQL', 'STRUCTURED SOFTWARE']",https://www.careerone.com.au/jobview/data-engineer/887c9dab-19da-449c-8fb8-423eea3935c7
876,"Director, Data Solutions (APAC)",175000.0,DemystData,South Melbourne VIC 3205,Information Technology (IT),IT Management & Senior Leadership,"['ARTICULATE', 'BUSINESS REQUIREMENTS', 'COMPENSATION', 'DATA SCIENCE', 'DATA SOURCES', 'JAVA', 'LEADERSHIP', 'MANAGEMENT', 'PROJECT DOCUMENTATION', 'PROJECT MANAGEMENT', 'SOFTWARE AS A SERVICE', 'STATISTICAL PROGRAMMING', 'STRONG COMMUNICATION SKILLS', 'USE CASES']",https://www.careerone.com.au/jobview/director-data-solutions-apac/2bdecbc7-c370-46aa-80a6-054de065ec1c
877,Data Business Analyst (12 month Maximum Term Contract),120500.0,Macquarie Group,Sydney CBD NSW,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS REQUIREMENTS', 'DATA MANAGEMENT', 'DATA QUALITY', 'FINANCIAL MANAGEMENT', 'FLOW CHARTS', 'MANAGEMENT', 'TRADING']",https://www.careerone.com.au/jobview/data-business-analyst-12-month-maximum-term-contract/095956ac-3ffd-4dc8-9dd2-2decb620a486
878,IBM Research Scientist Data Scientist – Melbourne,100000.0,IBM,Melbourne VIC,"Science, Technology & Environment","Biology, Biomedical & Chemistry","['DATA SCIENCE', 'DEEP LEARNING', 'DIVERSE TEAM', 'LIFE SCIENCES', 'MACHINE LEARNING', 'PUBLISHING']",https://www.careerone.com.au/jobview/ibm-research-scientist-data-scientist-%E2%80%93-melbourne/8af3aa29-2b79-40bc-910b-23a938dabca0
879,Senior Data Engineer - Sydney,130000.0,Versent,Sydney NSW 2000,Information Technology (IT),IT Management & Senior Leadership,"['AMAZON KINESIS', 'AWS', 'BIG DATA ANALYTICS', 'CONTINUOUS IMPROVEMENT', 'DATA SOURCES', 'DATA TRANSFORMATION', 'DATASETS', 'DMS', 'EMR', 'ETL', 'HADOOP', 'INFORMATICA', 'JAVA', 'LEADERSHIP', 'MANAGEMENT', 'OPERATIONS', 'PROCESS IMPROVEMENTS', 'PROVISIONING', 'ROOT CAUSE ANALYSIS', 'SAP', 'SCALA', 'Serial Attached SCSI', 'SQL', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/senior-data-engineer-sydney/70d61f16-1624-44b3-929d-9a92913d6006
880,Senior Data and BI Consultant,124000.0,Job Search,Baulkham Hills NSW 2153,Information Technology (IT),Consultant,"['BIZTALK', 'BUSINESS INTELLIGENCE', 'COMMUNICATION', 'DATA WAREHOUSING', 'ETL', 'MACHINE LEARNING', 'SQL']",https://www.careerone.com.au/jobview/senior-data-and-bi-consultant/79fea19e-30d2-481f-a2c7-8059053d393c
881,"Business Analyst, Enterprise Data Management",100500.0,Macquarie Group,Sydney CBD NSW,Information Technology (IT),Business/Systems Analysts (IT),"['COMMUNICATION', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'HADOOP', 'SELF-STARTER', 'STRUCTURED SOFTWARE', 'TRADING']",https://www.careerone.com.au/jobview/business-analyst-enterprise-data-management/77369660-24e4-4624-9385-37a749aff61b
882,Data Engineer,134500.0,Zone IT Solutions,South Melbourne VIC 3205,Information Technology (IT),Database Development & Admin,"['DATA QUALITY', 'DATA SCIENCE', 'DATA SOURCES', 'ERP', 'ETL', 'HADOOP', 'POSTGRESQL', 'SQL']",https://www.careerone.com.au/jobview/data-engineer/34eee3c7-8281-42be-a709-7f92c0fe8b63
883,Data Analyst,86500.0,Flight Centre,QLD,Information Technology (IT),Business/Systems Analysts (IT),"['COMMUNICATION', 'DATA ANALYST', 'DATA PROFILING', 'DATA QUALITY', 'DATA SOURCES', 'DATASETS', 'ETL', 'JIRA', 'MARKETING ANALYSIS', 'MICROSOFT SQL SERVER INTEGRATION SERVICES', 'MS SQL SERVER', 'PERFORMANCE TUNING', 'STORED PROCEDURES', 'WEB DATABASE']",https://www.careerone.com.au/jobview/data-analyst/1765d669-cf34-466e-b362-7a94d207c534
884,Senior Data Architect,180000.0,Tanna Partners,Sydney CBD NSW,Information Technology (IT),Software & System Architecture,"['ARCHITECTURE', 'BLUEPRINTS', 'BUSINESS INTELLIGENCE', 'CASES', 'CONFIDENCE', 'DATA ARCHITECTURE', 'DATA INTEGRATION', 'DATA MART', 'DATA MODELING', 'DATA WAREHOUSES', 'DATABASE', 'DESIGN', 'EAI', 'ENTERPRISE APPLICATION', 'GOVERNANCE', 'HADOOP', 'INTEGRATION', 'MANAGEMENT', 'QUOTING', 'REAL TIME']",https://www.careerone.com.au/jobview/senior-data-architect/0a8d857b-33e9-4fdb-a1ef-61a291f78427
885,Data Warehouse Engineer,100000.0,Canva,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['APACHE HADOOP HDFS', 'APACHE HADOOP MAPREDUCE', 'AWS', 'BUSINESS INTELLIGENCE', 'DATA MANAGEMENT', 'DATA MART', 'DATA WAREHOUSING', 'EXCELLENT WRITING', 'HADOOP', 'Hive', 'JAVA', 'MACHINE LEARNING', 'SCRIPTING', 'SOFTWARE ENGINEERING', 'SQL', 'VISUALIZATION']",https://www.careerone.com.au/jobview/data-warehouse-engineer/6bd92a38-3b91-4de5-a55c-a607a5ff3503
886,Expression of Interest - Data,50500.0,Canva,Sydney CBD NSW,Administration & Office Support,Data Entry,[],https://www.careerone.com.au/jobview/expression-of-interest-data/2e77d599-660f-41b9-bfc3-965ea1e99619
887,"Software Engineer - Data Infrastructure (Spark, Java, Scala)",100500.0,Canva,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['Amazon Elastic MapReduce', 'APACHE HADOOP MAPREDUCE', 'APACHE SPARK', 'ARGO', 'AWS', 'COMMUNICATION', 'DATA ANALYTICS', 'DATA SCIENCE', 'DEPLOYMENT', 'DOCKER', 'EMR', 'HADOOP', 'JAVA', 'LINUX', 'SOFTWARE ENGINEERING', 'SQL']",https://www.careerone.com.au/jobview/software-engineer-data-infrastructure-spark-java-scala/c86b78d8-a577-401e-8c9c-f52ac7e712bf
