MEASURE,Measure,PROP_TYPE,Property type,ASGS_2011,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2017-Q4,Dec-17,121.8,,
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2018-Q1,Mar-18,123,,
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2018-Q2,Jun-18,123.3,,
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2018-Q3,Sep-18,123.8,,
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2018-Q4,Dec-18,123.9,,
1,Index Number,2,Established houses,4GADE,Greater Adelaide,Q,Quarterly,2019-Q1,Mar-19,123.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q1,Mar-09,82.5,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q2,Jun-09,86.9,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q3,Sep-09,92.5,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q4,Dec-09,98.6,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q1,Mar-10,103.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q2,Jun-10,106.2,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q3,Sep-10,104.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q4,Dec-10,105.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q1,Mar-11,104.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q2,Jun-11,103.5,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q3,Sep-11,101.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q4,Dec-11,100,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q1,Mar-12,99.4,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q2,Jun-12,99.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q3,Sep-12,98.6,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q4,Dec-12,100.4,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q1,Mar-13,100.8,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q2,Jun-13,102.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q3,Sep-13,105.9,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q4,Dec-13,109.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q1,Mar-14,110.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q2,Jun-14,112.1,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q3,Sep-14,113.1,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q4,Dec-14,115.2,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q1,Mar-15,115.9,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q2,Jun-15,120.8,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q3,Sep-15,124.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q4,Dec-15,126.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q1,Mar-16,127.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q2,Jun-16,130.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q3,Sep-16,132.9,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q4,Dec-16,140,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q1,Mar-17,144.4,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q2,Jun-17,148.7,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q3,Sep-17,150.4,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q4,Dec-17,154.3,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q1,Mar-18,153.4,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q2,Jun-18,152.1,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q3,Sep-18,148.1,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q4,Dec-18,144.5,,
1,Index Number,3,Residential property,2GMEL,Greater Melbourne,Q,Quarterly,2019-Q1,Mar-19,139,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2009-Q1,Mar-09,4.6,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2009-Q2,Jun-09,3,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2009-Q3,Sep-09,2.2,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2009-Q4,Dec-09,4,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2010-Q1,Mar-10,2.1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2010-Q2,Jun-10,1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2010-Q3,Sep-10,-0.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2010-Q4,Dec-10,1.7,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2011-Q1,Mar-11,-0.4,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2011-Q2,Jun-11,-1.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2011-Q3,Sep-11,-0.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2011-Q4,Dec-11,2.6,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2012-Q1,Mar-12,-2.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2012-Q2,Jun-12,1.1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2012-Q3,Sep-12,-1.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2012-Q4,Dec-12,2.7,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2013-Q1,Mar-13,-1.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2013-Q2,Jun-13,1.5,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2013-Q3,Sep-13,0.4,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2013-Q4,Dec-13,0.8,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2014-Q1,Mar-14,-0.3,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2014-Q2,Jun-14,0.1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2014-Q3,Sep-14,-1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2014-Q4,Dec-14,0,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2015-Q1,Mar-15,-0.3,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2015-Q2,Jun-15,0,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2015-Q3,Sep-15,-0.6,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2015-Q4,Dec-15,1.3,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2016-Q1,Mar-16,-1.1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2016-Q2,Jun-16,0,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2016-Q3,Sep-16,0.8,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2016-Q4,Dec-16,2.3,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2017-Q1,Mar-17,-0.2,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2017-Q2,Jun-17,0.8,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2017-Q3,Sep-17,-1.1,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2017-Q4,Dec-17,1.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2018-Q1,Mar-18,-1.2,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2018-Q2,Jun-18,0.9,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2018-Q3,Sep-18,0.7,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2018-Q4,Dec-18,0.2,,
2,Percentage change from previous quarter,1,Attached dwellings,8ACTE,Australian Capital Territory,Q,Quarterly,2019-Q1,Mar-19,-0.1,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2009-Q1,Mar-09,93,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2009-Q2,Jun-09,96.3,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2009-Q3,Sep-09,98.3,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2009-Q4,Dec-09,104.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2010-Q1,Mar-10,106.4,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2010-Q2,Jun-10,103.7,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2010-Q3,Sep-10,103.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2010-Q4,Dec-10,107.4,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2011-Q1,Mar-11,106.7,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2011-Q2,Jun-11,103,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2011-Q3,Sep-11,100.7,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2011-Q4,Dec-11,102.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2012-Q1,Mar-12,99.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2012-Q2,Jun-12,97.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2012-Q3,Sep-12,98.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2012-Q4,Dec-12,98,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2013-Q1,Mar-13,99.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2013-Q2,Jun-13,99.8,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2013-Q3,Sep-13,101.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2013-Q4,Dec-13,103.6,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2014-Q1,Mar-14,104.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2014-Q2,Jun-14,104.6,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2014-Q3,Sep-14,105,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2014-Q4,Dec-14,106,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2015-Q1,Mar-15,106.5,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2015-Q2,Jun-15,106.6,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2015-Q3,Sep-15,107,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2015-Q4,Dec-15,109.8,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2016-Q1,Mar-16,110.8,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2016-Q2,Jun-16,111.5,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2016-Q3,Sep-16,113.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2016-Q4,Dec-16,118.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q1,Mar-17,122.6,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q2,Jun-17,125.1,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q3,Sep-17,128.8,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q4,Dec-17,133.9,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q1,Mar-18,140.5,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q2,Jun-18,144.5,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q3,Sep-18,145.8,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q4,Dec-18,146.2,,
1,Index Number,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2019-Q1,Mar-19,145.9,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q1,Mar-09,94.2,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q2,Jun-09,97.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q3,Sep-09,101.4,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q4,Dec-09,103.1,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q1,Mar-10,102.9,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q2,Jun-10,104.6,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q3,Sep-10,102.7,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q4,Dec-10,101.7,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q1,Mar-11,98.9,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q2,Jun-11,100.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q3,Sep-11,99.1,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q4,Dec-11,100.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q1,Mar-12,99.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q2,Jun-12,100.9,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q3,Sep-12,101.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q4,Dec-12,101.6,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q1,Mar-13,103,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q2,Jun-13,103.3,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q3,Sep-13,103.6,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q4,Dec-13,105.1,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q1,Mar-14,107.6,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q2,Jun-14,108.8,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q3,Sep-14,109.4,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q4,Dec-14,108.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q1,Mar-15,109.3,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q2,Jun-15,110.1,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q3,Sep-15,110.3,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q4,Dec-15,110.8,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q1,Mar-16,111.6,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q2,Jun-16,112.7,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q3,Sep-16,112,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q4,Dec-16,110.5,,
1,Index Number,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2017-Q1,Mar-17,111.2,,
